year,stateProvince,decimalLatitude,decimalLongitude
2002,Tasmania,-42.3458,148.3399
2002,Tasmania,-42.3445,148.3346
2002,Tasmania,-42.3456,148.3259
2002,Tasmania,-42.3272,148.3297
2002,Tasmania,-42.3225,148.3296
2002,Tasmania,-42.321,148.3178
2002,Tasmania,-42.3401,148.34
2002,Tasmania,-42.324,148.3324
2002,Tasmania,-42.3286,148.3266
2002,Tasmania,-42.341,148.3366
2002,Tasmania,-42.3382,148.2929
2002,Tasmania,-42.3382,148.2929
2002,Tasmania,-42.3316,148.282
2002,Tasmania,-42.3184,148.3163
2002,Tasmania,-42.3252,148.332
2002,Tasmania,-42.3407,148.3375
2002,Tasmania,-42.3291,148.3269
2002,Tasmania,-42.3404,148.3416
2002,Tasmania,-42.3197,148.3175
2002,Tasmania,-42.325,148.3324
2002,Tasmania,-42.34,148.341
2002,Tasmania,-42.3225,148.3298
2002,Tasmania,-42.3231,148.3189
2002,Tasmania,-42.3447,148.3357
2002,Tasmania,-42.3458,148.3272
2002,Tasmania,-42.3225,148.3298
2002,Tasmania,-42.3272,148.3297
2002,Tasmania,-42.3456,148.3281
2002,Tasmania,-42.3407,148.338
2002,Tasmania,-42.3225,148.3292
2002,Tasmania,-42.3228,148.3183
2002,Tasmania,-42.3159,148.3149
2002,Tasmania,-42.3175,148.3164
2002,Tasmania,-42.3446,148.3283
2002,Tasmania,-42.3449,148.3362
2002,Tasmania,-42.3412,148.3357
2002,Tasmania,-42.3453,148.3254
2002,Tasmania,-42.341,148.3426
2002,Tasmania,-42.3407,148.3376
2002,Tasmania,-42.3356,148.292
2002,Tasmania,-42.3271,148.3303
2002,Tasmania,-42.3212,148.3178
2002,Tasmania,-42.3351,148.292
2002,Tasmania,-42.3162,148.3151
2002,Tasmania,-42.3413,148.3367
2002,Tasmania,-42.3447,148.3252
2002,Tasmania,-42.3455,148.3281
2002,Tasmania,-42.3177,148.3165
2002,Tasmania,-42.3355,148.2886
2002,Tasmania,-42.3413,148.3438
2002,Tasmania,-42.3349,148.2894
2002,Tasmania,-42.3234,148.3183
2002,Tasmania,-42.3179,148.3163
2002,Tasmania,-42.3228,148.319
2002,Tasmania,-42.3231,148.318
2002,Tasmania,-42.3271,148.3303
2002,Tasmania,-42.3345,148.2903
2002,Tasmania,-42.3357,148.292
2002,Tasmania,-42.3266,148.3311
2002,Tasmania,-42.3401,148.3404
2002,Tasmania,-42.3298,148.2805
2002,Tasmania,-42.3229,148.319
2002,Tasmania,-42.3211,148.3178
2002,Tasmania,-42.3176,148.3164
2002,Tasmania,-42.3206,148.3176
2002,Tasmania,-42.3407,148.3392
2002,Tasmania,-42.3349,148.2918
2002,Tasmania,-42.3379,148.2921
2002,Tasmania,-42.3225,148.3297
2002,Tasmania,-42.3231,148.318
2002,Tasmania,-42.3449,148.3253
2002,Tasmania,-42.3175,148.3164
2002,Tasmania,-42.3332,148.2829
2002,Tasmania,-42.3332,148.2827
2002,Tasmania,-42.3176,148.3165
2002,Tasmania,-42.3382,148.2929
2002,Tasmania,-42.3411,148.3364
2002,Tasmania,-42.3226,148.3182
2002,Tasmania,-42.3272,148.3297
2002,Tasmania,-42.3443,148.329
2002,Tasmania,-42.3225,148.3182
2002,Tasmania,-42.3196,148.3175
2002,Tasmania,-42.3448,148.3252
2002,Tasmania,-42.3409,148.3384
2002,Tasmania,-42.3351,148.2919
2002,Tasmania,-42.3445,148.3346
2002,Tasmania,-42.3158,148.317
2002,Tasmania,-42.3325,148.2819
2002,Tasmania,-42.3332,148.2828
2002,Tasmania,-42.3411,148.3433
2002,Tasmania,-42.3454,148.3282
2002,Tasmania,-42.3246,148.3329
2002,Tasmania,-42.3455,148.3257
2002,Tasmania,-42.3457,148.3274
2002,Tasmania,-42.3302,148.3263
2002,Tasmania,-42.3325,148.2818
2002,Tasmania,-42.3271,148.3302
2002,Tasmania,-42.3271,148.3303
2002,Tasmania,-42.3448,148.3342
2002,Tasmania,-42.3448,148.3342
2002,Tasmania,-42.345,148.3253
2002,Tasmania,-42.3409,148.3367
2002,Tasmania,-42.3371,148.332
2002,Tasmania,-42.3407,148.3375
2002,Tasmania,-42.3302,148.3263
2002,Tasmania,-42.3164,148.3157
2002,Tasmania,-42.3454,148.3375
2002,Tasmania,-42.3407,148.342
2002,Tasmania,-42.3449,148.3363
2002,Tasmania,-42.3371,148.2919
2002,Tasmania,-42.3404,148.3349
2002,Tasmania,-42.3227,148.3182
2002,Tasmania,-42.3274,148.3289
2002,Tasmania,-42.3226,148.3182
2002,Tasmania,-42.3354,148.2888
2002,Tasmania,-42.3226,148.3182
2002,Tasmania,-42.3179,148.3163
2002,Tasmania,-42.3459,148.3397
2002,Tasmania,-42.3379,148.2922
2002,Tasmania,-42.325,148.3323
2002,Tasmania,-42.3327,148.2819
2002,Tasmania,-42.332,148.282
2002,Tasmania,-42.318,148.3162
2002,Tasmania,-42.3173,148.3162
2002,Tasmania,-42.3232,148.318
2002,Tasmania,-42.3225,148.3295
2002,Tasmania,-42.3401,148.3406
2002,Tasmania,-42.3293,148.3271
2002,Tasmania,-42.3169,148.3158
2002,Tasmania,-42.3349,148.2918
2002,Tasmania,-42.3313,148.2819
2002,Tasmania,-42.3456,148.3262
2002,Tasmania,-42.3319,148.282
2002,Tasmania,-42.3373,148.3318
2002,Tasmania,-42.3291,148.327
2002,Tasmania,-42.3231,148.318
2002,Tasmania,-42.3462,148.3316
2002,Tasmania,-42.3228,148.3183
2002,Tasmania,-42.3359,148.2877
2002,Tasmania,-42.3359,148.2873
2002,Tasmania,-42.3228,148.3183
2002,Tasmania,-42.3413,148.3435
2002,Tasmania,-42.3258,148.3312
2002,Tasmania,-42.3378,148.292
2002,Tasmania,-42.3191,148.317
2002,Tasmania,-42.3232,148.3189
2002,Tasmania,-42.3181,148.3161
2002,Tasmania,-42.3459,148.3405
2002,Tasmania,-42.3327,148.282
2002,Tasmania,-42.3297,148.3268
2002,Tasmania,-42.3377,148.2918
2002,Tasmania,-42.3306,148.2817
2002,Tasmania,-42.3203,148.3176
2002,Tasmania,-42.3345,148.2911
2002,Tasmania,-42.337,148.292
2002,Tasmania,-42.319,148.3169
2002,Tasmania,-42.328,148.3269
2002,Tasmania,-42.318,148.3162
2002,Tasmania,-42.3274,148.3289
2002,Tasmania,-42.3259,148.3311
2002,Tasmania,-42.3409,148.3424
2002,Tasmania,-42.3335,148.2831
2002,Tasmania,-42.3454,148.3339
2002,Tasmania,-42.3452,148.3369
2002,Tasmania,-42.3371,148.332
2002,Tasmania,-42.3175,148.3164
2002,Tasmania,-42.3276,148.3272
2002,Tasmania,-42.3345,148.2902
2002,Tasmania,-42.3233,148.3189
2002,Tasmania,-42.3227,148.3183
2002,Tasmania,-42.3225,148.3293
2002,Tasmania,-42.3279,148.327
2002,Tasmania,-42.3305,148.2815
2002,Tasmania,-42.3199,148.3176
2002,Tasmania,-42.3224,148.3299
2002,Tasmania,-42.3271,148.3302
2002,Tasmania,-42.3297,148.2805
2002,Tasmania,-42.3383,148.2931
2002,Tasmania,-42.3454,148.3375
2002,Tasmania,-42.338,148.2924
2002,Tasmania,-42.3403,148.3414
2002,Tasmania,-42.3411,148.3427
2002,Tasmania,-42.3305,148.3262
2002,Tasmania,-42.3405,148.3416
2002,Tasmania,-42.3413,148.336
2002,Tasmania,-42.3407,148.3356
2002,Tasmania,-42.3407,148.3374
2002,Tasmania,-42.3414,148.3438
2002,Tasmania,-42.3347,148.2914
2002,Tasmania,-42.3451,148.3365
2002,Tasmania,-42.3304,148.3262
2002,Tasmania,-42.341,148.3357
2002,Tasmania,-42.3447,148.3282
2002,Tasmania,-42.3368,148.2921
2002,Tasmania,-42.3174,148.3163
2002,Tasmania,-42.346,148.3396
2002,Tasmania,-42.3191,148.317
2002,Tasmania,-42.3407,148.3356
2002,Tasmania,-42.3356,148.292
2002,Tasmania,-42.3225,148.3296
2002,Tasmania,-42.3185,148.3165
2002,Tasmania,-42.3186,148.3166
2002,Tasmania,-42.3195,148.3174
2002,Tasmania,-42.3359,148.2875
2002,Tasmania,-42.3367,148.2921
2002,Tasmania,-42.3231,148.329
2002,Tasmania,-42.3344,148.291
2002,Tasmania,-42.3241,148.3325
2002,Tasmania,-42.3295,148.327
2002,Tasmania,-42.323,148.3189
2002,Tasmania,-42.3414,148.3439
2002,Tasmania,-42.3334,148.283
2002,Tasmania,-42.3164,148.3153
2002,Tasmania,-42.3461,148.3395
2002,Tasmania,-42.3463,148.3392
2002,Tasmania,-42.3445,148.3353
2002,Tasmania,-42.3201,148.3176
2002,Tasmania,-42.3451,148.3282
2002,Tasmania,-42.3168,148.3156
2002,Tasmania,-42.3157,148.3163
2002,Tasmania,-42.3412,148.3435
2002,Tasmania,-42.3256,148.3314
2002,Tasmania,-42.3406,148.3419
2002,Tasmania,-42.3347,148.29
2002,Tasmania,-42.3197,148.3175
2002,Tasmania,-42.3208,148.3178
2002,Tasmania,-42.3458,148.3269
2002,Tasmania,-42.3451,148.3365
2002,Tasmania,-42.3281,148.3269
2002,Tasmania,-42.324,148.3324
2002,Tasmania,-42.3306,148.281
2002,Tasmania,-42.3458,148.331
2002,Tasmania,-42.3453,148.3374
2002,Tasmania,-42.3164,148.3152
2002,Tasmania,-42.3413,148.3437
2002,Tasmania,-42.3201,148.3176
2002,Tasmania,-42.3402,148.3396
2002,Tasmania,-42.3458,148.3399
2002,Tasmania,-42.3273,148.3295
2002,Tasmania,-42.3208,148.3177
2002,Tasmania,-42.3238,148.3319
2002,Tasmania,-42.3464,148.3331
2002,Tasmania,-42.3454,148.3255
2002,Tasmania,-42.3314,148.282
2002,Tasmania,-42.3444,148.3285
2002,Tasmania,-42.3413,148.3367
2002,Tasmania,-42.3227,148.3291
2002,Tasmania,-42.3217,148.3178
2002,Tasmania,-42.3404,148.3418
2002,Tasmania,-42.3409,148.3386
2002,Tasmania,-42.3453,148.3374
2002,Tasmania,-42.321,148.3178
2002,Tasmania,-42.346,148.3312
2002,Tasmania,-42.3457,148.3338
2002,Tasmania,-42.3452,148.3372
2002,Tasmania,-42.3313,148.2819
2002,Tasmania,-42.3208,148.3178
2002,Tasmania,-42.3452,148.3371
2002,Tasmania,-42.3225,148.3294
2002,Tasmania,-42.3252,148.3319
2002,Tasmania,-42.3222,148.3194
2002,Tasmania,-42.3214,148.3177
2002,Tasmania,-42.3447,148.3355
2002,Tasmania,-42.324,148.3325
2002,Tasmania,-42.3455,148.3338
2002,Tasmania,-42.3293,148.3271
2002,Tasmania,-42.3332,148.2829
2002,Tasmania,-42.3268,148.331
2002,Tasmania,-42.3222,148.3195
2002,Tasmania,-42.3449,148.3304
2002,Tasmania,-42.3413,148.3365
2002,Tasmania,-42.3354,148.2887
2002,Tasmania,-42.3446,148.3354
2002,Tasmania,-42.3171,148.316
2002,Tasmania,-42.319,148.3169
2002,Tasmania,-42.3351,148.2859
2002,Tasmania,-42.338,148.2924
2002,Tasmania,-42.3271,148.3299
2002,Tasmania,-42.3332,148.2829
2002,Tasmania,-42.3336,148.2832
2002,Tasmania,-42.3407,148.3356
2002,Tasmania,-42.341,148.3365
2002,Tasmania,-42.3359,148.2876
2002,Tasmania,-42.3402,148.3413
2002,Tasmania,-42.3314,148.282
2002,Tasmania,-42.3456,148.3338
2002,Tasmania,-42.3336,148.2831
2002,Tasmania,-42.3414,148.3439
2002,Tasmania,-42.3251,148.3321
2002,Tasmania,-42.3404,148.3352
2002,Tasmania,-42.3296,148.3269
2002,Tasmania,-42.3404,148.335
2002,Tasmania,-42.3404,148.335
2002,Tasmania,-42.3374,148.3318
2002,Tasmania,-42.3451,148.3282
2002,Tasmania,-42.3263,148.3309
2002,Tasmania,-42.3227,148.3183
2002,Tasmania,-42.3407,148.3375
2002,Tasmania,-42.3413,148.3436
2002,Tasmania,-42.3273,148.3294
2002,Tasmania,-42.3351,148.2855
2002,Tasmania,-42.3413,148.3438
2002,Tasmania,-42.3413,148.3363
2002,Tasmania,-42.3404,148.3416
2002,Tasmania,-42.3267,148.3305
2002,Tasmania,-42.3443,148.3288
2002,Tasmania,-42.3331,148.2825
2002,Tasmania,-42.3167,148.3155
2002,Tasmania,-42.3228,148.3291
2002,Tasmania,-42.3342,148.2907
2002,Tasmania,-42.3224,148.3181
2002,Tasmania,-42.3407,148.3356
2002,Tasmania,-42.3401,148.3404
2002,Tasmania,-42.3349,148.2895
2002,Tasmania,-42.3286,148.3266
2002,Tasmania,-42.3357,148.2867
2002,Tasmania,-42.3447,148.3355
2002,Tasmania,-42.3293,148.3272
2002,Tasmania,-42.33,148.3264
2002,Tasmania,-42.3226,148.3182
2002,Tasmania,-42.327,148.3305
2002,Tasmania,-42.3381,148.2928
2002,Tasmania,-42.3227,148.3183
2002,Tasmania,-42.3173,148.3162
2002,Tasmania,-42.3457,148.3273
2002,Tasmania,-42.3205,148.3177
2002,Tasmania,-42.3462,148.3393
2002,Tasmania,-42.3451,148.3282
2002,Tasmania,-42.3193,148.3172
2002,Tasmania,-42.3302,148.3263
2002,Tasmania,-42.3458,148.3408
2002,Tasmania,-42.3297,148.3267
2002,Tasmania,-42.3332,148.2828
2002,Tasmania,-42.3274,148.3281
2002,Tasmania,-42.3412,148.3363
2002,Tasmania,-42.3197,148.3176
2002,Tasmania,-42.3318,148.282
2002,Tasmania,-42.3453,148.3375
2002,Tasmania,-42.3452,148.3282
2002,Tasmania,-42.3455,148.3415
2002,Tasmania,-42.3459,148.3406
2002,Tasmania,-42.3158,148.3171
2002,Tasmania,-42.3274,148.3282
2002,Tasmania,-42.3452,148.3368
2002,Tasmania,-42.3447,148.3357
2002,Tasmania,-42.3408,148.3356
2002,Tasmania,-42.3239,148.332
2002,Tasmania,-42.3371,148.332
2002,Tasmania,-42.3323,148.2819
2002,Tasmania,-42.3271,148.33
2002,Tasmania,-42.3405,148.3418
2002,Tasmania,-42.3453,148.3339
2002,Tasmania,-42.3408,148.3386
2002,Tasmania,-42.341,148.3357
2002,Tasmania,-42.3407,148.338
2002,Tasmania,-42.3405,148.3355
2002,Tasmania,-42.3297,148.2803
2002,Tasmania,-42.3351,148.2858
2002,Tasmania,-42.3246,148.3328
2002,Tasmania,-42.3226,148.3292
2002,Tasmania,-42.3227,148.3191
2002,Tasmania,-42.3264,148.3309
2002,Tasmania,-42.3351,148.2857
2002,Tasmania,-42.3456,148.3409
2002,Tasmania,-42.3411,148.343
2002,Tasmania,-42.3411,148.3427
2002,Tasmania,-42.3203,148.3176
2002,Tasmania,-42.3409,148.3425
2002,Tasmania,-42.3403,148.3348
2002,Tasmania,-42.3454,148.3339
2002,Tasmania,-42.3407,148.3376
2002,Tasmania,-42.3226,148.3292
2002,Tasmania,-42.3404,148.3353
2002,Tasmania,-42.3407,148.3381
2002,Tasmania,-42.3228,148.319
2002,Tasmania,-42.3455,148.3282
2002,Tasmania,-42.3243,148.3328
2002,Tasmania,-42.3306,148.281
2002,Tasmania,-42.3413,148.3435
2002,Tasmania,-42.3274,148.3285
2002,Tasmania,-42.338,148.2926
2002,Tasmania,-42.3274,148.3285
2002,Tasmania,-42.3229,148.319
2002,Tasmania,-42.3457,148.3309
2002,Tasmania,-42.3284,148.3267
2002,Tasmania,-42.3271,148.3301
2002,Tasmania,-42.3326,148.2819
2002,Tasmania,-42.3232,148.329
2002,Tasmania,-42.3412,148.3435
2002,Tasmania,-42.34,148.3408
2002,Tasmania,-42.324,148.3322
2002,Tasmania,-42.3304,148.3262
2002,Tasmania,-42.3444,148.3294
2002,Tasmania,-42.3291,148.3269
2002,Tasmania,-42.3449,148.3304
2002,Tasmania,-42.3379,148.2922
2002,Tasmania,-42.3358,148.2919
2002,Tasmania,-42.3228,148.3291
2002,Tasmania,-42.3457,148.3268
2002,Tasmania,-42.3411,148.3357
2002,Tasmania,-42.3346,148.2912
2002,Tasmania,-42.3454,148.3416
2002,Tasmania,-42.3464,148.3333
2002,Tasmania,-42.319,148.3169
2002,Tasmania,-42.3294,148.3271
2002,Tasmania,-42.3258,148.3312
2002,Tasmania,-42.3404,148.3415
2002,Tasmania,-42.3376,148.3314
2002,Tasmania,-42.3225,148.3297
2002,Tasmania,-42.3464,148.3332
2002,Tasmania,-42.345,148.3341
2002,Tasmania,-42.3445,148.3297
2002,Tasmania,-42.3336,148.2832
2002,Tasmania,-42.3283,148.3268
2002,Tasmania,-42.3457,148.3273
2002,Tasmania,-42.3275,148.3276
2002,Tasmania,-42.3345,148.2912
2002,Tasmania,-42.3411,148.3432
2002,Tasmania,-42.3304,148.3262
2002,Tasmania,-42.3459,148.3407
2002,Tasmania,-42.3407,148.3395
2002,Tasmania,-42.3222,148.318
2002,Tasmania,-42.3376,148.2918
2002,Tasmania,-42.3227,148.3291
2002,Tasmania,-42.3411,148.343
2002,Tasmania,-42.3229,148.319
2002,Tasmania,-42.3216,148.3177
2002,Tasmania,-42.3454,148.3412
2002,Tasmania,-42.3269,148.3304
2002,Tasmania,-42.3379,148.2921
2002,Tasmania,-42.3293,148.3272
2002,Tasmania,-42.3233,148.3182
2002,Tasmania,-42.327,148.3304
2002,Tasmania,-42.3241,148.3326
2002,Tasmania,-42.3357,148.2919
2002,Tasmania,-42.3401,148.3397
2002,Tasmania,-42.3227,148.3182
2002,Tasmania,-42.3459,148.3398
2002,Tasmania,-42.3449,148.3282
2002,Tasmania,-42.3224,148.33
2002,Tasmania,-42.3161,148.3159
2002,Tasmania,-42.345,148.3305
2002,Tasmania,-42.3459,148.3407
2002,Tasmania,-42.3297,148.2804
2002,Tasmania,-42.3282,148.3268
2002,Tasmania,-42.3362,148.292
2002,Tasmania,-42.3455,148.3414
2002,Tasmania,-42.3411,148.3428
2002,Tasmania,-42.345,148.3282
2002,Tasmania,-42.3278,148.3271
2002,Tasmania,-42.3158,148.3153
2002,Tasmania,-42.3278,148.3271
2002,Tasmania,-42.3378,148.2921
2002,Tasmania,-42.346,148.3312
2002,Tasmania,-42.3446,148.3354
2002,Tasmania,-42.3404,148.3415
2002,Tasmania,-42.3411,148.3426
2002,Tasmania,-42.3215,148.3177
2002,Tasmania,-42.3305,148.3262
2002,Tasmania,-42.3267,148.3305
2002,Tasmania,-42.3296,148.2803
2002,Tasmania,-42.3268,148.3309
2002,Tasmania,-42.3404,148.3415
2002,Tasmania,-42.3458,148.331
2002,Tasmania,-42.3458,148.3401
2002,Tasmania,-42.3199,148.3176
2002,Tasmania,-42.3379,148.2922
2002,Tasmania,-42.3226,148.3291
2002,Tasmania,-42.3464,148.3392
2002,Tasmania,-42.3164,148.3157
2002,Tasmania,-42.3158,148.3168
2002,Tasmania,-42.3222,148.3194
2002,Tasmania,-42.3357,148.2867
2002,Tasmania,-42.3411,148.3426
2002,Tasmania,-42.3181,148.3161
2002,Tasmania,-42.3408,148.3356
2002,Tasmania,-42.3452,148.337
2002,Tasmania,-42.3452,148.3367
2002,Tasmania,-42.3305,148.2812
2002,Tasmania,-42.3411,148.3426
2002,Tasmania,-42.3322,148.2819
2002,Tasmania,-42.3453,148.3417
2002,Tasmania,-42.3159,148.3161
2002,Tasmania,-42.3336,148.283
2002,Tasmania,-42.3368,148.2921
2002,Tasmania,-42.3408,148.3368
2002,Tasmania,-42.3224,148.33
2002,Tasmania,-42.335,148.2861
2002,Tasmania,-42.3407,148.3379
2002,Tasmania,-42.3232,148.3289
2002,Tasmania,-42.3368,148.2921
2002,Tasmania,-42.3259,148.3311
2002,Tasmania,-42.3225,148.3192
2002,Tasmania,-42.3344,148.2911
2002,Tasmania,-42.3445,148.3296
2002,Tasmania,-42.3404,148.3415
2002,Tasmania,-42.3414,148.344
2002,Tasmania,-42.3306,148.2816
2002,Tasmania,-42.3235,148.3186
2002,Tasmania,-42.3411,148.3429
2002,Tasmania,-42.3224,148.33
2002,Tasmania,-42.3228,148.3291
2002,Tasmania,-42.3274,148.3296
2002,Tasmania,-42.3413,148.336
2002,Tasmania,-42.3411,148.3426
2002,Tasmania,-42.3222,148.318
2002,Tasmania,-42.3383,148.293
2002,Tasmania,-42.3367,148.2921
2002,Tasmania,-42.3343,148.2905
2002,Tasmania,-42.3378,148.2919
2002,Tasmania,-42.3406,148.3356
2002,Tasmania,-42.3271,148.3304
2002,Tasmania,-42.3451,148.334
2002,Tasmania,-42.3226,148.3292
2002,Tasmania,-42.3271,148.3304
2002,Tasmania,-42.3188,148.3167
2002,Tasmania,-42.3463,148.3335
2002,Tasmania,-42.3453,148.3254
2002,Tasmania,-42.346,148.3397
2002,Tasmania,-42.3163,148.3151
2002,Tasmania,-42.3445,148.3295
2002,Tasmania,-42.3359,148.2919
2002,Tasmania,-42.336,148.2919
2002,Tasmania,-42.3374,148.3315
2002,Tasmania,-42.3362,148.292
2002,Tasmania,-42.3447,148.3358
2002,Tasmania,-42.3225,148.3295
2002,Tasmania,-42.332,148.282
2002,Tasmania,-42.3168,148.3156
2002,Tasmania,-42.3349,148.2918
2002,Tasmania,-42.3161,148.315
2002,Tasmania,-42.3406,148.3372
2002,Tasmania,-42.3295,148.327
2002,Tasmania,-42.3169,148.3158
2002,Tasmania,-42.3447,148.3282
2002,Tasmania,-42.3354,148.292
2002,Tasmania,-42.3401,148.3402
2002,Tasmania,-42.3252,148.3321
2002,Tasmania,-42.3401,148.3402
2002,Tasmania,-42.3379,148.2921
2002,Tasmania,-42.3299,148.3265
2002,Tasmania,-42.3411,148.3427
2002,Tasmania,-42.3403,148.3414
2002,Tasmania,-42.3252,148.332
2002,Tasmania,-42.3452,148.3373
2002,Tasmania,-42.3241,148.3326
2002,Tasmania,-42.3306,148.281
2002,Tasmania,-42.34,148.3399
2002,Tasmania,-42.3171,148.316
2002,Tasmania,-42.3223,148.3193
2002,Tasmania,-42.3376,148.3313
2002,Tasmania,-42.3445,148.3284
2002,Tasmania,-42.3409,148.3424
2002,Tasmania,-42.3157,148.3168
2002,Tasmania,-42.3229,148.3291
2002,Tasmania,-42.3454,148.3416
2002,Tasmania,-42.3406,148.3356
2002,Tasmania,-42.335,148.2919
2002,Tasmania,-42.3462,148.3314
2002,Tasmania,-42.3206,148.3177
2002,Tasmania,-42.3353,148.2889
2002,Tasmania,-42.3233,148.3181
2002,Tasmania,-42.3407,148.3396
2002,Tasmania,-42.3373,148.3319
2002,Tasmania,-42.3223,148.3193
2002,Tasmania,-42.3413,148.3358
2002,Tasmania,-42.3404,148.3414
2002,Tasmania,-42.3297,148.2804
2002,Tasmania,-42.3455,148.3308
2002,Tasmania,-42.3158,148.3169
2002,Tasmania,-42.3407,148.3397
2002,Tasmania,-42.3413,148.3437
2002,Tasmania,-42.328,148.327
2002,Tasmania,-42.3233,148.3289
2002,Tasmania,-42.3381,148.2929
2002,Tasmania,-42.3413,148.3438
2002,Tasmania,-42.3455,148.3415
2002,Tasmania,-42.3458,148.3407
2002,Tasmania,-42.3452,148.337
2002,Tasmania,-42.3358,148.2869
2002,Tasmania,-42.3454,148.3282
2002,Tasmania,-42.3356,148.2884
2002,Tasmania,-42.3303,148.3262
2002,Tasmania,-42.3348,148.2917
2002,Tasmania,-42.3356,148.2867
2002,Tasmania,-42.3466,148.3392
2002,Tasmania,-42.3271,148.3302
2002,Tasmania,-42.3407,148.3393
2002,Tasmania,-42.3304,148.2814
2002,Tasmania,-42.3227,148.3291
2002,Tasmania,-42.3448,148.336
2002,Tasmania,-42.3412,148.3368
2002,Tasmania,-42.3413,148.3361
2002,Tasmania,-42.3355,148.2866
2002,Tasmania,-42.3357,148.2919
2002,Tasmania,-42.3459,148.3311
2002,Tasmania,-42.3255,148.3314
2002,Tasmania,-42.3218,148.3178
2002,Tasmania,-42.3411,148.3368
2002,Tasmania,-42.3452,148.3254
2002,Tasmania,-42.3463,148.3317
2002,Tasmania,-42.3234,148.3183
2002,Tasmania,-42.3274,148.3283
2002,Tasmania,-42.3452,148.3282
2002,Tasmania,-42.3383,148.293
2002,Tasmania,-42.3224,148.3181
2002,Tasmania,-42.3274,148.3284
2002,Tasmania,-42.3306,148.2808
2002,Tasmania,-42.3188,148.3167
2002,Tasmania,-42.3407,148.3379
2002,Tasmania,-42.3411,148.3365
2002,Tasmania,-42.3443,148.3287
2002,Tasmania,-42.3377,148.3312
2002,Tasmania,-42.3228,148.3183
2002,Tasmania,-42.3158,148.3153
2002,Tasmania,-42.3452,148.3373
2002,Tasmania,-42.3376,148.2917
2002,Tasmania,-42.3379,148.2922
2002,Tasmania,-42.3351,148.2861
2002,Tasmania,-42.345,148.3363
2002,Tasmania,-42.3359,148.2873
2002,Tasmania,-42.3452,148.3283
2002,Tasmania,-42.3271,148.3303
2002,Tasmania,-42.3335,148.2831
2002,Tasmania,-42.3222,148.3179
2002,Tasmania,-42.3351,148.2865
2002,Tasmania,-42.3358,148.2879
2002,Tasmania,-42.3187,148.3167
2002,Tasmania,-42.3348,148.2897
2002,Tasmania,-42.3409,148.3385
2002,Tasmania,-42.3452,148.3373
2002,Tasmania,-42.3178,148.3165
2002,Tasmania,-42.3161,148.315
2002,Tasmania,-42.3368,148.2921
2002,Tasmania,-42.3456,148.3308
2002,Tasmania,-42.3374,148.2917
2002,Tasmania,-42.3379,148.2921
2002,Tasmania,-42.3369,148.2921
2002,Tasmania,-42.3288,148.3267
2002,Tasmania,-42.3222,148.3195
2002,Tasmania,-42.3357,148.2882
2002,Tasmania,-42.3411,148.3434
2002,Tasmania,-42.3205,148.3176
2002,Tasmania,-42.3458,148.331
2002,Tasmania,-42.3225,148.3181
2002,Tasmania,-42.346,148.3337
2002,Tasmania,-42.3224,148.3181
2002,Tasmania,-42.3158,148.3172
2002,Tasmania,-42.3196,148.3175
2002,Tasmania,-42.33,148.2808
2002,Tasmania,-42.3343,148.291
2002,Tasmania,-42.338,148.2926
2002,Tasmania,-42.341,148.3431
2002,Tasmania,-42.3444,148.3286
2002,Tasmania,-42.3361,148.2919
2002,Tasmania,-42.3462,148.3313
2002,Tasmania,-42.3332,148.2828
2002,Tasmania,-42.3224,148.3181
2002,Tasmania,-42.3224,148.3296
2002,Tasmania,-42.3225,148.3182
2002,Tasmania,-42.3409,148.3356
2002,Tasmania,-42.3401,148.3411
2002,Tasmania,-42.3234,148.3187
2002,Tasmania,-42.3271,148.3303
2002,Tasmania,-42.3159,148.3155
2002,Tasmania,-42.3194,148.3174
2002,Tasmania,-42.3193,148.3173
2002,Tasmania,-42.3233,148.3181
2002,Tasmania,-42.3459,148.3405
2002,Tasmania,-42.3401,148.3401
2002,Tasmania,-42.3277,148.3271
2002,Tasmania,-42.3445,148.3298
2002,Tasmania,-42.3344,148.2903
2002,Tasmania,-42.3406,148.3419
2002,Tasmania,-42.3179,148.3163
2002,Tasmania,-42.3231,148.318
2002,Tasmania,-42.3238,148.3318
2002,Tasmania,-42.3462,148.3315
2002,Tasmania,-42.3407,148.3381
2002,Tasmania,-42.3405,148.3355
2002,Tasmania,-42.3186,148.3166
2002,Tasmania,-42.3407,148.3374
2002,Tasmania,-42.341,148.3366
2002,Tasmania,-42.3404,148.3352
2002,Tasmania,-42.3222,148.3179
2002,Tasmania,-42.3445,148.3299
2002,Tasmania,-42.3346,148.2913
2002,Tasmania,-42.3228,148.319
2002,Tasmania,-42.3186,148.3166
2002,Tasmania,-42.346,148.3311
2002,Tasmania,-42.3177,148.3165
2002,Tasmania,-42.3305,148.2815
2002,Tasmania,-42.3221,148.3196
2002,Tasmania,-42.3451,148.3364
2002,Tasmania,-42.3302,148.3263
2002,Tasmania,-42.3335,148.2831
2002,Tasmania,-42.3349,148.2896
2002,Tasmania,-42.3331,148.2827
2002,Tasmania,-42.3157,148.3165
2002,Tasmania,-42.3336,148.2831
2002,Tasmania,-42.3209,148.3178
2002,Tasmania,-42.3401,148.3412
2002,Tasmania,-42.3452,148.3372
2002,Tasmania,-42.3207,148.3178
2002,Tasmania,-42.3378,148.292
